X--_uc251498ff9 1::[V(_uc263a294881)],Y--_uc251498ff9 1::[V(_uc263a294881)],,X--_uc251498ff9 2::[V(_uc263a294882)],Y--_uc251498ff9 2::[V(_uc263a294882)]
0.1807,4.97241,,0.1807,6.07162e-05
0.18071,4.97244,,0.18071,6.07117e-05
0.18072,4.97246,,0.18072,6.07071e-05
0.18073,4.97249,,0.18073,6.07025e-05
0.18074,4.97251,,0.18074,6.0698e-05
0.18075,4.97254,,0.18075,6.06934e-05
0.18076,4.97256,,0.18076,6.06889e-05
0.18077,4.97259,,0.18077,6.06844e-05
0.18078,4.97261,,0.18078,6.06798e-05
0.18079,4.97264,,0.18079,6.06753e-05
0.1808,4.97266,,0.1808,6.06708e-05
0.18081,4.97269,,0.18081,6.06663e-05
0.18082,4.97271,,0.18082,6.06617e-05
0.18083,4.97274,,0.18083,6.06572e-05
0.18084,4.97276,,0.18084,6.06527e-05
0.18085,4.97279,,0.18085,6.06482e-05
0.18086,4.97281,,0.18086,6.06437e-05
0.18087,4.97283,,0.18087,6.06392e-05
0.18088,4.97286,,0.18088,6.06347e-05
0.18089,4.97288,,0.18089,6.06302e-05
0.1809,4.97291,,0.1809,6.06257e-05
0.18091,4.97293,,0.18091,6.06213e-05
0.18092,4.97296,,0.18092,6.06168e-05
0.18093,4.97298,,0.18093,6.06123e-05
0.18094,4.97301,,0.18094,6.06078e-05
0.18095,4.97303,,0.18095,6.06034e-05
0.18096,4.97306,,0.18096,6.05989e-05
0.18097,4.97308,,0.18097,6.05945e-05
0.18098,4.9731,,0.18098,6.059e-05
0.18099,4.97313,,0.18099,6.05856e-05
0.181,4.97315,,0.181,6.05811e-05
0.18101,4.97318,,0.18101,6.05767e-05
0.18102,4.9732,,0.18102,6.05722e-05
0.18103,4.97323,,0.18103,6.05678e-05
0.18104,4.97325,,0.18104,6.05634e-05
0.18105,4.97328,,0.18105,6.0559e-05
0.18106,4.9733,,0.18106,6.05545e-05
0.18107,4.97332,,0.18107,6.05501e-05
0.18108,4.97335,,0.18108,6.05457e-05
0.18109,4.97337,,0.18109,6.05413e-05
0.1811,4.9734,,0.1811,6.05369e-05
0.18111,4.97342,,0.18111,6.05325e-05
0.18112,4.97344,,0.18112,6.05281e-05
0.18113,4.97347,,0.18113,6.05237e-05
0.18114,4.97349,,0.18114,6.05193e-05
0.18115,4.97352,,0.18115,6.05149e-05
0.18116,4.97354,,0.18116,6.05106e-05
0.18117,4.97356,,0.18117,6.05062e-05
0.18118,4.97359,,0.18118,6.05018e-05
0.18119,4.97361,,0.18119,6.04974e-05
0.1812,4.97364,,0.1812,6.04931e-05
0.18121,4.97366,,0.18121,6.04887e-05
0.18122,4.97368,,0.18122,6.04844e-05
0.18123,4.97371,,0.18123,6.048e-05
0.18124,4.97373,,0.18124,6.04757e-05
0.18125,4.97376,,0.18125,6.04713e-05
0.18126,4.97378,,0.18126,6.0467e-05
0.18127,4.9738,,0.18127,6.04627e-05
0.18128,4.97383,,0.18128,6.04583e-05
0.18129,4.97385,,0.18129,6.0454e-05
0.1813,4.97388,,0.1813,6.04497e-05
0.18131,4.9739,,0.18131,6.04454e-05
0.18132,4.97392,,0.18132,6.0441e-05
0.18133,4.97395,,0.18133,6.04367e-05
0.18134,4.97397,,0.18134,6.04324e-05
0.18135,4.97399,,0.18135,6.04281e-05
0.18136,4.97402,,0.18136,6.04238e-05
0.18137,4.97404,,0.18137,6.04195e-05
0.18138,4.97406,,0.18138,6.04152e-05
0.18139,4.97409,,0.18139,6.04109e-05
0.1814,4.97411,,0.1814,6.04067e-05
0.18141,4.97414,,0.18141,6.04024e-05
0.18142,4.97416,,0.18142,6.03981e-05
0.18143,4.97418,,0.18143,6.03938e-05
0.18144,4.97421,,0.18144,6.03896e-05
0.18145,4.97423,,0.18145,6.03853e-05
0.18146,4.97425,,0.18146,6.0381e-05
0.18147,4.97428,,0.18147,6.03768e-05
0.18148,4.9743,,0.18148,6.03725e-05
0.18149,4.97432,,0.18149,6.03683e-05
0.1815,4.97435,,0.1815,6.0364e-05
0.18151,4.97437,,0.18151,6.03598e-05
0.18152,4.97439,,0.18152,6.03556e-05
0.18153,4.97442,,0.18153,6.03513e-05
0.18154,4.97444,,0.18154,6.03471e-05
0.18155,4.97446,,0.18155,6.03429e-05
0.18156,4.97449,,0.18156,6.03387e-05
0.18157,4.97451,,0.18157,6.03344e-05
0.18158,4.97453,,0.18158,6.03302e-05
0.18159,4.97455,,0.18159,6.0326e-05
0.1816,4.97458,,0.1816,6.03218e-05
0.18161,4.9746,,0.18161,6.03176e-05
0.18162,4.97462,,0.18162,6.03134e-05
0.18163,4.97465,,0.18163,6.03092e-05
0.18164,4.97467,,0.18164,6.0305e-05
0.18165,4.97469,,0.18165,6.03009e-05
0.18166,4.97472,,0.18166,6.02967e-05
0.18167,4.97474,,0.18167,6.02925e-05
0.18168,4.97476,,0.18168,6.02883e-05
0.18169,4.97478,,0.18169,6.02841e-05
0.1817,4.97481,,0.1817,6.028e-05
0.18171,4.97483,,0.18171,6.02758e-05
0.18172,4.97485,,0.18172,6.02717e-05
0.18173,4.97488,,0.18173,6.02675e-05
0.18174,4.9749,,0.18174,6.02633e-05
0.18175,4.97492,,0.18175,6.02592e-05
0.18176,4.97494,,0.18176,6.02551e-05
0.18177,4.97497,,0.18177,6.02509e-05
0.18178,4.97499,,0.18178,6.02468e-05
0.18179,4.97501,,0.18179,6.02426e-05
0.1818,4.97504,,0.1818,6.02385e-05
0.18181,4.97506,,0.18181,6.02344e-05
0.18182,4.97508,,0.18182,6.02303e-05
0.18183,4.9751,,0.18183,6.02262e-05
0.18184,4.97513,,0.18184,6.0222e-05
0.18185,4.97515,,0.18185,6.02179e-05
0.18186,4.97517,,0.18186,6.02138e-05
0.18187,4.97519,,0.18187,6.02097e-05
0.18188,4.97522,,0.18188,6.02056e-05
0.18189,4.97524,,0.18189,6.02015e-05
0.1819,4.97526,,0.1819,6.01974e-05
0.18191,4.97528,,0.18191,6.01934e-05
0.18192,4.97531,,0.18192,6.01893e-05
0.18193,4.97533,,0.18193,6.01852e-05
0.18194,4.97535,,0.18194,6.01811e-05
0.18195,4.97537,,0.18195,6.0177e-05
0.18196,4.9754,,0.18196,6.0173e-05
0.18197,4.97542,,0.18197,6.01689e-05
0.18198,4.97544,,0.18198,6.01648e-05
0.18199,4.97546,,0.18199,6.01608e-05
0.182,4.97549,,0.182,6.01567e-05
0.18201,4.97551,,0.18201,6.01527e-05
0.18202,4.97553,,0.18202,6.01486e-05
0.18203,4.97555,,0.18203,6.01446e-05
0.18204,4.97557,,0.18204,6.01406e-05
0.18205,4.9756,,0.18205,6.01365e-05
0.18206,4.97562,,0.18206,6.01325e-05
0.18207,4.97564,,0.18207,6.01285e-05
0.18208,4.97566,,0.18208,6.01244e-05
0.18209,4.97568,,0.18209,6.01204e-05
0.1821,4.97571,,0.1821,6.01164e-05
0.18211,4.97573,,0.18211,6.01124e-05
0.18212,4.97575,,0.18212,6.01084e-05
0.18213,4.97577,,0.18213,6.01044e-05
0.18214,4.9758,,0.18214,6.01004e-05
0.18215,4.97582,,0.18215,6.00964e-05
0.18216,4.97584,,0.18216,6.00924e-05
0.18217,4.97586,,0.18217,6.00884e-05
0.18218,4.97588,,0.18218,6.00844e-05
0.18219,4.9759,,0.18219,6.00804e-05
0.1822,4.97593,,0.1822,6.00764e-05
0.18221,4.97595,,0.18221,6.00725e-05
0.18222,4.97597,,0.18222,6.00685e-05
0.18223,4.97599,,0.18223,6.00645e-05
0.18224,4.97601,,0.18224,6.00606e-05
0.18225,4.97604,,0.18225,6.00566e-05
0.18226,4.97606,,0.18226,6.00526e-05
0.18227,4.97608,,0.18227,6.00487e-05
0.18228,4.9761,,0.18228,6.00447e-05
0.18229,4.97612,,0.18229,6.00408e-05
0.1823,4.97614,,0.1823,6.00369e-05
0.18231,4.97617,,0.18231,6.00329e-05
0.18232,4.97619,,0.18232,6.0029e-05
0.18233,4.97621,,0.18233,6.0025e-05
0.18234,4.97623,,0.18234,6.00211e-05
0.18235,4.97625,,0.18235,6.00172e-05
0.18236,4.97627,,0.18236,6.00133e-05
0.18237,4.9763,,0.18237,6.00094e-05
0.18238,4.97632,,0.18238,6.00054e-05
0.18239,4.97634,,0.18239,6.00015e-05
0.1824,4.97636,,0.1824,5.99976e-05
0.18241,4.97638,,0.18241,5.99937e-05
0.18242,4.9764,,0.18242,5.99898e-05
0.18243,4.97642,,0.18243,5.99859e-05
0.18244,4.97645,,0.18244,5.9982e-05
0.18245,4.97647,,0.18245,5.99781e-05
0.18246,4.97649,,0.18246,5.99743e-05
0.18247,4.97651,,0.18247,5.99704e-05
0.18248,4.97653,,0.18248,5.99665e-05
0.18249,4.97655,,0.18249,5.99626e-05
0.1825,4.97657,,0.1825,5.99587e-05
0.18251,4.9766,,0.18251,5.99549e-05
0.18252,4.97662,,0.18252,5.9951e-05
0.18253,4.97664,,0.18253,5.99472e-05
0.18254,4.97666,,0.18254,5.99433e-05
0.18255,4.97668,,0.18255,5.99394e-05
0.18256,4.9767,,0.18256,5.99356e-05
0.18257,4.97672,,0.18257,5.99317e-05
0.18258,4.97674,,0.18258,5.99279e-05
0.18259,4.97676,,0.18259,5.99241e-05
0.1826,4.97679,,0.1826,5.99202e-05
0.18261,4.97681,,0.18261,5.99164e-05
0.18262,4.97683,,0.18262,5.99126e-05
0.18263,4.97685,,0.18263,5.99087e-05
0.18264,4.97687,,0.18264,5.99049e-05
0.18265,4.97689,,0.18265,5.99011e-05
0.18266,4.97691,,0.18266,5.98973e-05
0.18267,4.97693,,0.18267,5.98935e-05
0.18268,4.97695,,0.18268,5.98897e-05
0.18269,4.97698,,0.18269,5.98859e-05
0.1827,4.977,,0.1827,5.98821e-05
0.18271,4.97702,,0.18271,5.98783e-05
0.18272,4.97704,,0.18272,5.98745e-05
0.18273,4.97706,,0.18273,5.98707e-05
0.18274,4.97708,,0.18274,5.98669e-05
0.18275,4.9771,,0.18275,5.98631e-05
0.18276,4.97712,,0.18276,5.98593e-05
0.18277,4.97714,,0.18277,5.98556e-05
0.18278,4.97716,,0.18278,5.98518e-05
0.18279,4.97718,,0.18279,5.9848e-05
0.1828,4.9772,,0.1828,5.98442e-05
0.18281,4.97722,,0.18281,5.98405e-05
0.18282,4.97725,,0.18282,5.98367e-05
0.18283,4.97727,,0.18283,5.9833e-05
0.18284,4.97729,,0.18284,5.98292e-05
0.18285,4.97731,,0.18285,5.98255e-05
0.18286,4.97733,,0.18286,5.98217e-05
0.18287,4.97735,,0.18287,5.9818e-05
0.18288,4.97737,,0.18288,5.98142e-05
0.18289,4.97739,,0.18289,5.98105e-05
0.1829,4.97741,,0.1829,5.98068e-05
0.18291,4.97743,,0.18291,5.9803e-05
0.18292,4.97745,,0.18292,5.97993e-05
0.18293,4.97747,,0.18293,5.97956e-05
0.18294,4.97749,,0.18294,5.97919e-05
0.18295,4.97751,,0.18295,5.97882e-05
0.18296,4.97753,,0.18296,5.97845e-05
0.18297,4.97755,,0.18297,5.97808e-05
0.18298,4.97757,,0.18298,5.9777e-05
0.18299,4.97759,,0.18299,5.97733e-05
0.183,4.97761,,0.183,5.97696e-05
0.18301,4.97763,,0.18301,5.9766e-05
0.18302,4.97766,,0.18302,5.97623e-05
0.18303,4.97768,,0.18303,5.97586e-05
0.18304,4.9777,,0.18304,5.97549e-05
0.18305,4.97772,,0.18305,5.97512e-05
0.18306,4.97774,,0.18306,5.97475e-05
0.18307,4.97776,,0.18307,5.97439e-05
0.18308,4.97778,,0.18308,5.97402e-05
0.18309,4.9778,,0.18309,5.97365e-05
0.1831,4.97782,,0.1831,5.97329e-05
0.18311,4.97784,,0.18311,5.97292e-05
0.18312,4.97786,,0.18312,5.97255e-05
0.18313,4.97788,,0.18313,5.97219e-05
0.18314,4.9779,,0.18314,5.97182e-05
0.18315,4.97792,,0.18315,5.97146e-05
0.18316,4.97794,,0.18316,5.97109e-05
0.18317,4.97796,,0.18317,5.97073e-05
0.18318,4.97798,,0.18318,5.97037e-05
0.18319,4.978,,0.18319,5.97e-05
0.1832,4.97802,,0.1832,5.96964e-05
0.18321,4.97804,,0.18321,5.96928e-05
0.18322,4.97806,,0.18322,5.96892e-05
0.18323,4.97808,,0.18323,5.96855e-05
0.18324,4.9781,,0.18324,5.96819e-05
0.18325,4.97812,,0.18325,5.96783e-05
0.18326,4.97814,,0.18326,5.96747e-05
0.18327,4.97816,,0.18327,5.96711e-05
0.18328,4.97818,,0.18328,5.96675e-05
0.18329,4.9782,,0.18329,5.96639e-05
0.1833,4.97822,,0.1833,5.96603e-05
0.18331,4.97824,,0.18331,5.96567e-05
0.18332,4.97826,,0.18332,5.96531e-05
0.18333,4.97828,,0.18333,5.96495e-05
0.18334,4.9783,,0.18334,5.96459e-05
0.18335,4.97832,,0.18335,5.96424e-05
0.18336,4.97834,,0.18336,5.96388e-05
0.18337,4.97835,,0.18337,5.96352e-05
0.18338,4.97837,,0.18338,5.96316e-05
0.18339,4.97839,,0.18339,5.96281e-05
0.1834,4.97841,,0.1834,5.96245e-05
0.18341,4.97843,,0.18341,5.96209e-05
0.18342,4.97845,,0.18342,5.96174e-05
0.18343,4.97847,,0.18343,5.96138e-05
0.18344,4.97849,,0.18344,5.96103e-05
0.18345,4.97851,,0.18345,5.96067e-05
0.18346,4.97853,,0.18346,5.96032e-05
0.18347,4.97855,,0.18347,5.95996e-05
0.18348,4.97857,,0.18348,5.95961e-05
0.18349,4.97859,,0.18349,5.95926e-05
0.1835,4.97861,,0.1835,5.9589e-05
0.18351,4.97863,,0.18351,5.95855e-05
0.18352,4.97865,,0.18352,5.9582e-05
0.18353,4.97867,,0.18353,5.95785e-05
0.18354,4.97869,,0.18354,5.95749e-05
0.18355,4.97871,,0.18355,5.95714e-05
0.18356,4.97873,,0.18356,5.95679e-05
0.18357,4.97874,,0.18357,5.95644e-05
0.18358,4.97876,,0.18358,5.95609e-05
0.18359,4.97878,,0.18359,5.95574e-05
0.1836,4.9788,,0.1836,5.95539e-05
0.18361,4.97882,,0.18361,5.95504e-05
0.18362,4.97884,,0.18362,5.95469e-05
0.18363,4.97886,,0.18363,5.95434e-05
0.18364,4.97888,,0.18364,5.95399e-05
0.18365,4.9789,,0.18365,5.95365e-05
0.18366,4.97892,,0.18366,5.9533e-05
0.18367,4.97894,,0.18367,5.95295e-05
0.18368,4.97896,,0.18368,5.9526e-05
0.18369,4.97898,,0.18369,5.95226e-05
0.1837,4.97899,,0.1837,5.95191e-05
0.18371,4.97901,,0.18371,5.95156e-05
0.18372,4.97903,,0.18372,5.95122e-05
0.18373,4.97905,,0.18373,5.95087e-05
0.18374,4.97907,,0.18374,5.95052e-05
0.18375,4.97909,,0.18375,5.95018e-05
0.18376,4.97911,,0.18376,5.94983e-05
0.18377,4.97913,,0.18377,5.94949e-05
0.18378,4.97915,,0.18378,5.94915e-05
0.18379,4.97917,,0.18379,5.9488e-05
0.1838,4.97918,,0.1838,5.94846e-05
0.18381,4.9792,,0.18381,5.94812e-05
0.18382,4.97922,,0.18382,5.94777e-05
0.18383,4.97924,,0.18383,5.94743e-05
0.18384,4.97926,,0.18384,5.94709e-05
0.18385,4.97928,,0.18385,5.94675e-05
0.18386,4.9793,,0.18386,5.9464e-05
0.18387,4.97932,,0.18387,5.94606e-05
0.18388,4.97933,,0.18388,5.94572e-05
0.18389,4.97935,,0.18389,5.94538e-05
0.1839,4.97937,,0.1839,5.94504e-05
0.18391,4.97939,,0.18391,5.9447e-05
0.18392,4.97941,,0.18392,5.94436e-05
0.18393,4.97943,,0.18393,5.94402e-05
0.18394,4.97945,,0.18394,5.94368e-05
0.18395,4.97947,,0.18395,5.94334e-05
0.18396,4.97948,,0.18396,5.943e-05
0.18397,4.9795,,0.18397,5.94267e-05
0.18398,4.97952,,0.18398,5.94233e-05
0.18399,4.97954,,0.18399,5.94199e-05
0.184,4.97956,,0.184,5.94165e-05
0.18401,4.97958,,0.18401,5.94132e-05
0.18402,4.9796,,0.18402,5.94098e-05
0.18403,4.97961,,0.18403,5.94064e-05
0.18404,4.97963,,0.18404,5.94031e-05
0.18405,4.97965,,0.18405,5.93997e-05
0.18406,4.97967,,0.18406,5.93964e-05
0.18407,4.97969,,0.18407,5.9393e-05
0.18408,4.97971,,0.18408,5.93897e-05
0.18409,4.97973,,0.18409,5.93863e-05
0.1841,4.97974,,0.1841,5.9383e-05
0.18411,4.97976,,0.18411,5.93796e-05
0.18412,4.97978,,0.18412,5.93763e-05
0.18413,4.9798,,0.18413,5.9373e-05
0.18414,4.97982,,0.18414,5.93696e-05
0.18415,4.97984,,0.18415,5.93663e-05
0.18416,4.97985,,0.18416,5.9363e-05
0.18417,4.97987,,0.18417,5.93597e-05
0.18418,4.97989,,0.18418,5.93563e-05
0.18419,4.97991,,0.18419,5.9353e-05
0.1842,4.97993,,0.1842,5.93497e-05
0.18421,4.97995,,0.18421,5.93464e-05
0.18422,4.97996,,0.18422,5.93431e-05
0.18423,4.97998,,0.18423,5.93398e-05
0.18424,4.98,,0.18424,5.93365e-05
0.18425,4.98002,,0.18425,5.93332e-05
0.18426,4.98004,,0.18426,5.93299e-05
0.18427,4.98005,,0.18427,5.93266e-05
0.18428,4.98007,,0.18428,5.93233e-05
0.18429,4.98009,,0.18429,5.932e-05
0.1843,4.98011,,0.1843,5.93168e-05
0.18431,4.98013,,0.18431,5.93135e-05
0.18432,4.98014,,0.18432,5.93102e-05
0.18433,4.98016,,0.18433,5.93069e-05
0.18434,4.98018,,0.18434,5.93037e-05
0.18435,4.9802,,0.18435,5.93004e-05
0.18436,4.98022,,0.18436,5.92971e-05
0.18437,4.98023,,0.18437,5.92939e-05
0.18438,4.98025,,0.18438,5.92906e-05
0.18439,4.98027,,0.18439,5.92874e-05
0.1844,4.98029,,0.1844,5.92841e-05
0.18441,4.98031,,0.18441,5.92809e-05
0.18442,4.98032,,0.18442,5.92776e-05
0.18443,4.98034,,0.18443,5.92744e-05
0.18444,4.98036,,0.18444,5.92711e-05
0.18445,4.98038,,0.18445,5.92679e-05
0.18446,4.9804,,0.18446,5.92647e-05
0.18447,4.98041,,0.18447,5.92614e-05
0.18448,4.98043,,0.18448,5.92582e-05
0.18449,4.98045,,0.18449,5.9255e-05
0.1845,4.98047,,0.1845,5.92518e-05
0.18451,4.98048,,0.18451,5.92485e-05
0.18452,4.9805,,0.18452,5.92453e-05
0.18453,4.98052,,0.18453,5.92421e-05
0.18454,4.98054,,0.18454,5.92389e-05
0.18455,4.98056,,0.18455,5.92357e-05
0.18456,4.98057,,0.18456,5.92325e-05
0.18457,4.98059,,0.18457,5.92293e-05
0.18458,4.98061,,0.18458,5.92261e-05
0.18459,4.98063,,0.18459,5.92229e-05
0.1846,4.98064,,0.1846,5.92197e-05
0.18461,4.98066,,0.18461,5.92165e-05
0.18462,4.98068,,0.18462,5.92133e-05
0.18463,4.9807,,0.18463,5.92101e-05
0.18464,4.98071,,0.18464,5.9207e-05
0.18465,4.98073,,0.18465,5.92038e-05
0.18466,4.98075,,0.18466,5.92006e-05
0.18467,4.98077,,0.18467,5.91974e-05
0.18468,4.98078,,0.18468,5.91943e-05
0.18469,4.9808,,0.18469,5.91911e-05
0.1847,4.98082,,0.1847,5.91879e-05
0.18471,4.98084,,0.18471,5.91848e-05
0.18472,4.98085,,0.18472,5.91816e-05
0.18473,4.98087,,0.18473,5.91785e-05
0.18474,4.98089,,0.18474,5.91753e-05
0.18475,4.98091,,0.18475,5.91722e-05
0.18476,4.98092,,0.18476,5.9169e-05
0.18477,4.98094,,0.18477,5.91659e-05
0.18478,4.98096,,0.18478,5.91627e-05
0.18479,4.98097,,0.18479,5.91596e-05
0.1848,4.98099,,0.1848,5.91565e-05
0.18481,4.98101,,0.18481,5.91533e-05
0.18482,4.98103,,0.18482,5.91502e-05
0.18483,4.98104,,0.18483,5.91471e-05
0.18484,4.98106,,0.18484,5.9144e-05
0.18485,4.98108,,0.18485,5.91408e-05
0.18486,4.9811,,0.18486,5.91377e-05
0.18487,4.98111,,0.18487,5.91346e-05
0.18488,4.98113,,0.18488,5.91315e-05
0.18489,4.98115,,0.18489,5.91284e-05
0.1849,4.98116,,0.1849,5.91253e-05
0.18491,4.98118,,0.18491,5.91222e-05
0.18492,4.9812,,0.18492,5.91191e-05
0.18493,4.98122,,0.18493,5.9116e-05
0.18494,4.98123,,0.18494,5.91129e-05
0.18495,4.98125,,0.18495,5.91098e-05
0.18496,4.98127,,0.18496,5.91067e-05
0.18497,4.98128,,0.18497,5.91036e-05
0.18498,4.9813,,0.18498,5.91005e-05
0.18499,4.98132,,0.18499,5.90975e-05
0.185,4.98133,,0.185,5.90944e-05
0.18501,4.98135,,0.18501,5.90913e-05
0.18502,4.98137,,0.18502,5.90882e-05
0.18503,4.98139,,0.18503,5.90852e-05
0.18504,4.9814,,0.18504,5.90821e-05
0.18505,4.98142,,0.18505,5.9079e-05
0.18506,4.98144,,0.18506,5.9076e-05
0.18507,4.98145,,0.18507,5.90729e-05
0.18508,4.98147,,0.18508,5.90699e-05
0.18509,4.98149,,0.18509,5.90668e-05
0.1851,4.9815,,0.1851,5.90638e-05
0.18511,4.98152,,0.18511,5.90607e-05
0.18512,4.98154,,0.18512,5.90577e-05
0.18513,4.98155,,0.18513,5.90546e-05
0.18514,4.98157,,0.18514,5.90516e-05
0.18515,4.98159,,0.18515,5.90486e-05
0.18516,4.9816,,0.18516,5.90455e-05
0.18517,4.98162,,0.18517,5.90425e-05
0.18518,4.98164,,0.18518,5.90395e-05
0.18519,4.98165,,0.18519,5.90364e-05
0.1852,4.98167,,0.1852,5.90334e-05
0.18521,4.98169,,0.18521,5.90304e-05
0.18522,4.9817,,0.18522,5.90274e-05
0.18523,4.98172,,0.18523,5.90244e-05
0.18524,4.98174,,0.18524,5.90214e-05
0.18525,4.98175,,0.18525,5.90184e-05
0.18526,4.98177,,0.18526,5.90153e-05
0.18527,4.98179,,0.18527,5.90123e-05
0.18528,4.9818,,0.18528,5.90093e-05
0.18529,4.98182,,0.18529,5.90064e-05
0.1853,4.98184,,0.1853,5.90034e-05
0.18531,4.98185,,0.18531,5.90004e-05
0.18532,4.98187,,0.18532,5.89974e-05
0.18533,4.98189,,0.18533,5.89944e-05
0.18534,4.9819,,0.18534,5.89914e-05
0.18535,4.98192,,0.18535,5.89884e-05
0.18536,4.98194,,0.18536,5.89855e-05
0.18537,4.98195,,0.18537,5.89825e-05
0.18538,4.98197,,0.18538,5.89795e-05
0.18539,4.98198,,0.18539,5.89765e-05
0.1854,4.982,,0.1854,5.89736e-05
0.18541,4.98202,,0.18541,5.89706e-05
0.18542,4.98203,,0.18542,5.89676e-05
0.18543,4.98205,,0.18543,5.89647e-05
0.18544,4.98207,,0.18544,5.89617e-05
0.18545,4.98208,,0.18545,5.89588e-05
0.18546,4.9821,,0.18546,5.89558e-05
0.18547,4.98211,,0.18547,5.89529e-05
0.18548,4.98213,,0.18548,5.89499e-05
0.18549,4.98215,,0.18549,5.8947e-05
0.1855,4.98216,,0.1855,5.89441e-05
0.18551,4.98218,,0.18551,5.89411e-05
0.18552,4.9822,,0.18552,5.89382e-05
0.18553,4.98221,,0.18553,5.89352e-05
0.18554,4.98223,,0.18554,5.89323e-05
0.18555,4.98224,,0.18555,5.89294e-05
0.18556,4.98226,,0.18556,5.89265e-05
0.18557,4.98228,,0.18557,5.89235e-05
0.18558,4.98229,,0.18558,5.89206e-05
0.18559,4.98231,,0.18559,5.89177e-05
0.1856,4.98232,,0.1856,5.89148e-05
0.18561,4.98234,,0.18561,5.89119e-05
0.18562,4.98236,,0.18562,5.8909e-05
0.18563,4.98237,,0.18563,5.89061e-05
0.18564,4.98239,,0.18564,5.89032e-05
0.18565,4.9824,,0.18565,5.89003e-05
0.18566,4.98242,,0.18566,5.88974e-05
0.18567,4.98244,,0.18567,5.88945e-05
0.18568,4.98245,,0.18568,5.88916e-05
0.18569,4.98247,,0.18569,5.88887e-05
0.1857,4.98248,,0.1857,5.88858e-05
0.18571,4.9825,,0.18571,5.88829e-05
0.18572,4.98252,,0.18572,5.88801e-05
0.18573,4.98253,,0.18573,5.88772e-05
0.18574,4.98255,,0.18574,5.88743e-05
0.18575,4.98256,,0.18575,5.88714e-05
0.18576,4.98258,,0.18576,5.88686e-05
0.18577,4.9826,,0.18577,5.88657e-05
0.18578,4.98261,,0.18578,5.88628e-05
0.18579,4.98263,,0.18579,5.886e-05
0.1858,4.98264,,0.1858,5.88571e-05
0.18581,4.98266,,0.18581,5.88542e-05
0.18582,4.98267,,0.18582,5.88514e-05
0.18583,4.98269,,0.18583,5.88485e-05
0.18584,4.98271,,0.18584,5.88457e-05
0.18585,4.98272,,0.18585,5.88428e-05
0.18586,4.98274,,0.18586,5.884e-05
0.18587,4.98275,,0.18587,5.88372e-05
0.18588,4.98277,,0.18588,5.88343e-05
0.18589,4.98278,,0.18589,5.88315e-05
0.1859,4.9828,,0.1859,5.88286e-05
0.18591,4.98282,,0.18591,5.88258e-05
0.18592,4.98283,,0.18592,5.8823e-05
0.18593,4.98285,,0.18593,5.88202e-05
0.18594,4.98286,,0.18594,5.88173e-05
0.18595,4.98288,,0.18595,5.88145e-05
0.18596,4.98289,,0.18596,5.88117e-05
0.18597,4.98291,,0.18597,5.88089e-05
0.18598,4.98292,,0.18598,5.88061e-05
0.18599,4.98294,,0.18599,5.88033e-05
0.186,4.98296,,0.186,5.88005e-05
0.18601,4.98297,,0.18601,5.87976e-05
0.18602,4.98299,,0.18602,5.87948e-05
0.18603,4.983,,0.18603,5.8792e-05
0.18604,4.98302,,0.18604,5.87892e-05
0.18605,4.98303,,0.18605,5.87865e-05
0.18606,4.98305,,0.18606,5.87837e-05
0.18607,4.98306,,0.18607,5.87809e-05
0.18608,4.98308,,0.18608,5.87781e-05
0.18609,4.98309,,0.18609,5.87753e-05
0.1861,4.98311,,0.1861,5.87725e-05
0.18611,4.98313,,0.18611,5.87697e-05
0.18612,4.98314,,0.18612,5.8767e-05
0.18613,4.98316,,0.18613,5.87642e-05
0.18614,4.98317,,0.18614,5.87614e-05
0.18615,4.98319,,0.18615,5.87586e-05
0.18616,4.9832,,0.18616,5.87559e-05
0.18617,4.98322,,0.18617,5.87531e-05
0.18618,4.98323,,0.18618,5.87503e-05
0.18619,4.98325,,0.18619,5.87476e-05
0.1862,4.98326,,0.1862,5.87448e-05
0.18621,4.98328,,0.18621,5.87421e-05
0.18622,4.98329,,0.18622,5.87393e-05
0.18623,4.98331,,0.18623,5.87366e-05
0.18624,4.98332,,0.18624,5.87338e-05
0.18625,4.98334,,0.18625,5.87311e-05
0.18626,4.98335,,0.18626,5.87283e-05
0.18627,4.98337,,0.18627,5.87256e-05
0.18628,4.98338,,0.18628,5.87229e-05
0.18629,4.9834,,0.18629,5.87201e-05
0.1863,4.98341,,0.1863,5.87174e-05
0.18631,4.98343,,0.18631,5.87147e-05
0.18632,4.98344,,0.18632,5.87119e-05
0.18633,4.98346,,0.18633,5.87092e-05
0.18634,4.98347,,0.18634,5.87065e-05
0.18635,4.98349,,0.18635,5.87038e-05
0.18636,4.9835,,0.18636,5.87011e-05
0.18637,4.98352,,0.18637,5.86983e-05
0.18638,4.98353,,0.18638,5.86956e-05
0.18639,4.98355,,0.18639,5.86929e-05
0.1864,4.98356,,0.1864,5.86902e-05
0.18641,4.98358,,0.18641,5.86875e-05
0.18642,4.98359,,0.18642,5.86848e-05
0.18643,4.98361,,0.18643,5.86821e-05
0.18644,4.98362,,0.18644,5.86794e-05
0.18645,4.98364,,0.18645,5.86767e-05
0.18646,4.98365,,0.18646,5.8674e-05
0.18647,4.98367,,0.18647,5.86713e-05
0.18648,4.98368,,0.18648,5.86687e-05
0.18649,4.9837,,0.18649,5.8666e-05
